样本id,A1,A3,A4,A5,A6,A10,A12,A13,A15,A17,A18,A19,A21,A22,A23,A25,A27,B1,B2,B3,B6,B8,B12,B13,B14,收率,A7-A5,A9-A7,A11-A9,A14-A11,A16-A14,A20s-A16,A20e-A20s,A24-A20e,A26-A24,A28s-A26,A28e-A28s,B4s-A28e,B4e-B4s,B5-B4e,B7-B5,B9s-B7,B9e-B9s,B10s-B9e,B10e-B10s,B11s-B10e,B11e-B11s
sample_1154,300,405.0,700,28800,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,15.999722222222223,10.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1374,300,405.0,700,50400,30.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,18.99972222222222,0.0,0.0,0.0
sample_112,300,405.0,700,79200,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.8909999999999999,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_167,300,405.0,700,50400,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,1200.0,0.15,3.5,80,45.0,1200.0,0.15,400,0.947,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1910,300,405.0,700,79200,30.0,101,103,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,80,72,320.0,3.5,3.5,78,45.0,1200.0,0.15,400,0.913,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_208,300,405.0,700,79200,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.913,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1463,300,405.0,700,18000,34.0,101,103,0.2,104.0,103.0,0.2,300,60.0,10.0,,70,75,350.0,3.5,3.5,60,45.0,800.0,0.15,400,0.902,18.99972222222222,6.500277777777778,1.0,1.0,1.0,0.5,0.5,0.0,0.5,5.5,0.5,1.0,2.0,0.0,0.5,0.0,1.5,1.0,2.0,22.99972222222222,0.0
sample_1577,300,405.0,700,79200,20.0,100,105,0.2,106.0,107.0,0.2,300,50.0,9.0,5.0,70,76,350.0,3.5,3.5,68,45.0,800.0,0.15,420,0.935,1.9997222222222222,23.00027777777778,1.0,1.0,1.0,0.0,0.5,21.49972222222222,0.0,3.500277777777778,1.0,0.0,1.0,0.0,1.8333333333333333,0.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,13.66638888888889,0.0
sample_275,300,405.0,700,50400,27.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,0.973,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,18.99972222222222,0.0,0.0,0.0
sample_42,300,405.0,700,63000,22.0,100,102,0.2,104.0,104.0,0.2,300,50.0,9.0,5.0,70,78,310.0,3.5,3.5,60,40.0,800.0,0.15,400,0.902,6.499722222222222,18.50027777777778,1.0,1.0,1.0,3.5,0.5,0.0,0.5,8.166666666666666,1.0,23.833333333333332,1.5,0.0,4.5,0.0,1.5,0.5,1.5,3.499722222222222,0.0
sample_592,300,405.0,700,38700,22.0,101,102,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,80,70,350.0,3.5,3.5,65,45.0,800.0,0.15,420,0.935,13.249722222222223,15.500277777777777,1.0,1.0,1.0,0.0,1.0,0.16666666666666666,0.5,0.0,1.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,21.99972222222222,0.0
sample_1785,300,405.0,700,50400,29.0,100,103,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.971,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1721,300,405.0,700,21600,29.0,102,103,0.2,104.0,104.0,0.2,200,50.0,9.0,5.0,78,45,320.0,3.5,3.5,75,45.0,1200.0,0.15,400,0.936,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_526,300,405.0,700,39600,21.0,100,101,0.2,103.0,105.0,0.2,300,50.0,9.0,5.0,70,78,340.0,3.5,3.5,65,50.0,800.0,0.15,420,0.935,12.999722222222223,12.500277777777777,1.0,1.0,1.0,0.5,0.5,0.5,0.5,4.0,1.0,0.0,1.5,0.0,4.5,0.0,1.5,1.0,1.5,15.499722222222223,0.0
sample_288,300,,980,52200,25.0,100,102,0.2,104.0,103.0,0.2,300,50.0,9.0,5.0,70,78,340.0,3.5,3.5,60,40.0,800.0,0.15,400,0.879,9.499722222222223,16.00027777777778,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,10.0,1.0,0.0,1.0,0.0,2.0,3.5,1.5,0.0,1.0,7.999722222222222,0.0
sample_470,300,405.0,700,75600,33.0,100,101,0.2,103.0,103.0,0.2,200,50.0,10.0,5.0,70,77,300.0,3.5,3.5,65,40.0,800.0,0.15,400,0.902,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,0.0,1.0,0.0,3.0,3.0,1.5,1.0,1.5,5.999722222222222,0.0
sample_1351,300,405.0,700,75600,30.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.888,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,11.999722222222223,0.0,0.0,0.0
sample_122,300,405.0,700,82800,21.0,100,103,0.2,105.0,107.0,0.2,200,50.0,10.0,5.0,71,76,380.0,3.5,3.5,75,,800.0,0.15,420,0.947,0.9997222222222222,0.5002777777777778,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,11.499722222222223,0.0
sample_1990,300,405.0,700,50400,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.943,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1532,300,405.0,700,10800,21.0,100,102,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,75,70,350.0,3.5,3.5,65,45.0,800.0,0.15,400,0.902,20.99972222222222,4.000277777777778,1.0,1.0,1.0,4.5,0.5,0.5,0.5,5.0,0.5,0.0,3.0,0.0,5.5,0.0,1.0,1.5,1.5,16.99972222222222,0.0
sample_1253,300,405.0,700,21600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.925,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_929,300,405.0,700,54000,36.0,100,102,0.2,102.0,102.0,0.2,300,50.0,9.0,5.0,70,75,370.0,3.5,3.5,45,25.0,800.0,0.15,440,0.967,0.16666666666666666,1.3333333333333333,1.0,1.0,1.0,5.5,0.5,0.5,0.5,8.0,0.5,0.0,2.0,0.0,4.0,0.0,1.5,0.5,1.5,3.499722222222222,0.0
sample_674,300,405.0,700,21600,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.936,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1620,300,405.0,700,0,21.0,100,102,0.2,104.0,105.0,0.2,300,50.0,9.0,5.0,70,78,340.0,3.5,3.5,65,45.0,800.0,0.15,420,0.947,23.99972222222222,1.5002777777777778,1.0,1.0,1.0,0.5,0.5,1.5,0.5,8.5,1.0,0.0,1.5,0.0,2.0,0.0,1.5,0.0,1.0,0.9997222222222222,0.0
sample_1470,300,405.0,700,59400,21.0,100,102,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70,75,360.0,3.5,3.5,65,45.0,800.0,0.15,400,0.8909999999999999,7.499722222222222,18.08361111111111,1.1666666666666667,1.0,1.0,3.25,0.5,0.5,0.5,7.166666666666667,0.5,23.833333333333332,1.0,0.0,3.5,0.0,1.5,2.0,1.5,4.999722222222222,0.0
sample_1142,300,405.0,700,28800,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,15.999722222222223,10.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_887,300,405.0,700,28800,38.0,100,102,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,70,75,330.0,3.5,3.5,60,35.0,800.0,0.15,400,0.8909999999999999,0.16666666666666666,1.8333333333333333,1.0,1.0,1.0,3.1666666666666665,0.3333333333333333,0.0,0.5,8.0,0.5,0.0,1.0,0.0,5.5,0.0,1.5,1.0,1.5,11.999722222222223,0.0
sample_957,300,405.0,700,10800,22.0,100,101,0.2,103.0,104.0,0.2,100,50.0,10.0,5.0,80,78,280.0,3.5,3.5,65,45.0,800.0,0.15,400,0.8909999999999999,20.99972222222222,4.000277777777778,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.5,1.5,7.999722222222222,0.0
sample_1489,300,405.0,700,21600,21.0,100,103,0.2,104.0,104.0,0.2,300,50.0,9.0,5.0,75,70,360.0,3.5,3.5,65,45.0,800.0,0.15,400,0.879,0.5,1.5,1.3333333333333333,1.0,1.0,3.1666666666666665,0.5,0.5,0.5,9.0,0.5,0.0,2.0,0.0,4.5,0.0,1.5,0.5,1.5,12.499722222222223,0.0
sample_26,300,405.0,700,28800,21.0,100,102,0.2,102.0,103.0,0.2,300,50.0,10.0,5.0,70,78,300.0,3.5,3.5,60,40.0,800.0,0.15,420,0.923,15.999722222222223,9.500277777777777,1.0,1.0,1.0,3.0,1.0,0.0,0.5,7.0,1.0,0.0,1.0,0.0,3.0,3.0,1.5,1.0,1.5,11.999722222222223,0.0
sample_1135,300,405.0,700,3600,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.947,22.99972222222222,3.000277777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_150,300,405.0,700,21600,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,76,320.0,3.5,3.5,74,45.0,1200.0,0.15,400,0.913,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_926,300,405.0,700,45000,38.0,100,103,0.2,103.0,102.0,0.2,300,50.0,10.0,5.0,70,75,370.0,3.5,3.5,45,22.0,800.0,0.15,440,0.98,0.16666666666666666,1.3333333333333333,1.0,1.0,1.0,3.5,0.5,0.0,0.0,6.5,0.5,0.0,2.0,0.0,4.0,0.0,1.5,1.0,1.5,9.999722222222223,0.0
sample_1177,300,405.0,700,50400,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,79,45.0,1200.0,0.15,400,0.947,9.999722222222223,16.00027777777778,1.0,1.0,1.0,23.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1553,300,405.0,700,39600,40.0,100,103,0.2,104.0,104.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,65,25.0,800.0,0.15,385,0.879,0.25,2.0833333333333335,1.0,1.0,1.0,3.1666666666666665,0.5,0.0,0.5,7.0,0.5,0.0,2.0,0.0,4.5,0.0,1.5,1.5,1.5,8.999722222222223,0.0
sample_697,300,405.0,700,68400,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.925,4.999722222222222,21.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.5
sample_844,300,,980,25200,21.0,100,101,0.2,103.0,105.0,0.2,300,40.0,10.0,5.0,70,78,300.0,3.5,3.5,60,45.0,800.0,0.15,400,0.897,16.99972222222222,9.000277777777777,23.0,3.0,1.0,0.0,0.5,0.16666666666666666,0.3333333333333333,8.0,1.0,0.0,1.5,0.0,4.5,0.0,1.5,1.0,1.0,16.49972222222222,0.0
sample_1646,300,405.0,700,79200,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.947,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_890,300,405.0,700,45000,38.0,100,102,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,70,75,330.0,3.5,3.5,50,26.0,800.0,0.15,400,0.902,0.16666666666666666,1.3333333333333333,1.0,1.0,1.0,3.5,0.5,0.5,0.5,5.0,0.5,0.0,2.0,0.0,5.0,0.0,1.5,1.0,1.5,9.499722222222223,0.0
sample_1486,300,405.0,700,18000,32.0,100,104,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,65,45.0,800.0,0.15,400,0.902,0.25,1.5833333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,0.5,7.5,0.5,0.0,2.0,0.0,2.0,0.0,1.5,0.5,1.5,20.49972222222222,0.0
sample_599,300,405.0,700,23400,22.0,100,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,75,340.0,3.5,3.5,80,45.0,800.0,0.15,400,0.902,17.49972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,1.5,1.0,1.5,2.499722222222222,0.0
sample_1021,300,405.0,700,5400,35.0,100,100,0.2,103.0,103.0,0.2,200,50.0,10.0,5.0,70,77,300.0,3.5,3.5,65,37.0,800.0,0.15,400,0.8909999999999999,22.49972222222222,3.000277777777778,1.0,1.0,1.0,0.5,0.5,0.5,0.5,5.0,1.0,0.0,1.5,0.0,3.0,0.5,1.5,1.0,1.5,0.9997222222222222,0.0
sample_140,300,405.0,700,79200,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.983,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_750,300,405.0,700,7200,28.0,103,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,260.0,3.5,3.5,80,45.0,1200.0,0.15,380,0.8340000000000001,21.99972222222222,4.000277777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,9.499722222222223,0.0,0.0,0.0
sample_1285,300,405.0,700,21600,27.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.03,440,0.993,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.5,2.999722222222222,0.0,0.0,0.0
sample_1005,300,405.0,700,63000,21.0,100,101,0.2,103.0,105.0,0.2,200,40.0,9.0,5.0,70,78,300.0,3.5,3.5,60,40.0,800.0,0.15,400,0.902,6.499722222222222,18.50027777777778,1.0,1.0,1.0,0.0,0.5,0.0,0.5,3.5,1.0,0.0,1.5,0.0,2.0,2.5,1.5,0.5,1.5,11.499722222222223,0.0
sample_324,300,405.0,700,72000,38.0,100,102,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,70,75,300.0,3.5,3.5,65,45.0,800.0,0.15,400,0.8909999999999999,0.25,1.75,1.0,1.0,1.0,6.0,0.5,0.0,0.5,7.5,0.5,0.0,2.0,0.0,3.5,0.0,1.0,1.0,1.0,23.49972222222222,0.0
sample_181,300,405.0,700,21600,29.0,101,102,0.2,104.0,107.0,0.2,200,50.0,9.0,5.0,79,73,1200.0,0.15,3.5,80,45.0,1200.0,0.15,400,0.936,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1273,300,405.0,700,50400,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.971,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_451,300,405.0,700,28800,22.0,102,103,0.2,103.0,103.0,0.2,200,50.0,9.0,5.0,70,78,290.0,3.5,3.5,65,35.0,800.0,,380,0.868,15.999722222222223,9.000277777777777,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.5,1.0,0.0,1.5,0.0,1.0,5.0,1.5,1.0,1.5,19.99972222222222,0.0
sample_1435,300,405.0,700,54000,21.0,100,103,0.2,104.0,103.0,0.2,300,40.0,9.0,5.0,70,78,310.0,3.5,3.5,65,40.0,800.0,0.15,440,0.943,8.999722222222223,16.00027777777778,1.0,1.0,1.0,1.0,0.5,0.0,0.5,7.0,1.0,0.0,1.5,0.0,5.5,0.0,1.5,0.5,1.5,8.499722222222223,0.0
sample_608,300,405.0,700,50400,20.0,100,101,0.2,102.0,104.0,0.2,200,50.0,9.0,5.0,83,70,380.0,3.5,3.5,70,45.0,1200.0,0.15,400,0.8909999999999999,9.999722222222223,15.500277777777777,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.5,1.0,0.5,1.0
sample_1044,200,270.0,470,52200,26.0,100,100,0.2,102.0,102.0,0.2,300,30.0,9.0,5.0,70,78,190.0,3.5,3.5,65,45.0,400.0,0.15,260,0.879,9.499722222222223,16.00027777777778,1.0,1.0,1.0,0.5,0.5,0.5,0.5,5.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,12.999722222222223,0.0,0.0,0.0
sample_1353,300,405.0,700,50400,29.0,102,107,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,18.99972222222222,0.0,0.0,0.0
sample_297,300,,980,12600,21.0,100,102,0.2,103.0,104.0,0.2,300,40.0,9.0,5.0,70,78,300.0,3.5,3.5,60,45.0,800.0,0.15,400,0.879,20.49972222222222,5.000277777777778,1.0,1.0,1.0,3.5,0.5,0.5,0.5,5.0,1.0,0.0,1.5,0.0,2.5,2.0,1.5,2.0,2.5,16.99972222222222,0.0
sample_1294,300,405.0,700,21600,27.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.03,440,0.955,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.999722222222222,0.0,0.0,0.0
sample_1251,300,405.0,700,21600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.919,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_95,300,405.0,700,50400,30.0,101,103,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.8909999999999999,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1540,300,405.0,700,21600,30.0,100,102,0.2,104.0,103.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,60,45.0,800.0,0.15,400,0.902,17.99972222222222,7.500277777777778,1.0,1.0,1.0,4.166666666666667,0.3333333333333333,0.0,0.5,9.5,0.5,0.0,1.0,0.0,5.5,0.0,1.5,0.5,1.5,12.499722222222223,0.0
sample_1983,300,405.0,700,21600,30.0,102,103,0.2,104.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_638,300,405.0,700,21600,29.0,101,101,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.925,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1305,300,405.0,700,21600,30.0,103,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.943,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.999722222222222,0.0,0.0,0.0
sample_287,300,,980,28800,24.0,100,102,0.2,103.0,103.0,0.2,300,50.0,9.0,5.0,76,70,300.0,3.5,3.5,60,45.0,800.0,0.15,400,0.902,15.999722222222223,9.500277777777777,1.0,1.0,1.0,0.0,0.5,0.5,0.5,2.0,1.0,0.0,1.5,0.0,2.5,6.0,1.5,1.0,1.5,16.99972222222222,0.0
sample_1614,300,405.0,700,81000,25.0,100,101,0.2,102.0,102.0,0.2,300,50.0,9.0,10.0,70,78,360.0,3.5,3.5,65,45.0,800.0,0.15,420,0.947,1.4997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.5,0.0,2.0,5.0,1.5,0.5,1.0,5.999722222222222,0.0
sample_489,300,405.0,700,28800,38.0,100,101,0.2,103.0,105.0,0.2,200,30.0,10.0,5.0,70,78,300.0,3.5,3.5,60,40.0,800.0,0.15,420,0.935,15.999722222222223,9.000277777777777,1.0,1.0,1.0,0.5,0.5,0.5,1.0,7.5,1.0,0.0,1.5,0.0,2.5,1.0,1.5,1.0,1.5,15.999722222222223,0.0
sample_445,300,405.0,700,10800,26.0,100,102,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,70,77,300.0,3.5,3.5,65,45.0,800.0,0.15,400,0.913,20.99972222222222,4.000277777777778,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,2.3333333333333335,2.0,1.5,1.0,1.5,5.999722222222222,0.0
sample_1209,300,405.0,700,21600,29.0,102,103,0.2,105.0,104.0,0.2,200,50.0,9.0,5.0,79,75,320.0,3.5,3.5,74,45.0,1200.0,0.15,400,0.925,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.5,0.0,1.5,0.0,1.0
sample_1396,300,405.0,700,50400,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,18.99972222222222,0.0,0.0,0.0
sample_1865,300,405.0,700,79200,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.913,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1199,300,405.0,700,79200,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,78,45.0,1200.0,0.15,420,0.983,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_276,300,405.0,700,75600,29.0,101,102,0.2,103.0,104.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,11.999722222222223,0.0,0.0,0.0
sample_807,300,405.0,700,50400,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.943,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,18.99972222222222,0.0,0.0,0.0
sample_1153,300,405.0,700,3600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.947,22.99972222222222,3.000277777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0
