样本id,A5,A6,A7,A8,A9,A10,A11,A12,A14,A15,A16,A17,A19,A20,A21,A22,A24,A25,A26,A27,A28,B1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,收率
1641,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,103.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.93
1036,12.0,34.0,-1.0,-1.0,13.5,100,14.5,102.0,15.5,104.0,16.5,104.0,200,0.5,50.0,10.0,18.0,70.0,18.5,77.0,1.0,290.0,1.0,0.5,65,3.0,45.0,1.5,1.5,-1.0,800.0,400,0.983
1826,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.9359999999999999
1857,6.0,30.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,105.0,11.0,107.0,200,1.0,50.0,9.0,12.0,79.0,13.0,72.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
728,22.0,28.0,-1.0,-1.0,0.0,100,1.0,104.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,3.0,-1.0,-1.0,1200.0,440,0.925
1960,21.0,29.0,-1.0,-1.0,23.0,102,0.0,104.0,1.0,105.0,2.0,106.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.93
702,6.0,30.0,-1.0,-1.0,8.0,102,9.0,102.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,79.0,13.0,76.0,1.0,320.0,1.0,15.0,76,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.925
1023,0.0,21.0,-1.0,-1.0,22.5,100,23.5,102.0,0.5,104.0,1.5,105.0,200,0.5,50.0,9.0,3.0,70.0,3.5,78.0,1.0,290.0,1.5,9.5,60,14.0,50.0,1.5,1.6666666666666667,-1.0,800.0,400,0.9590000000000001
1913,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
1741,22.0,29.0,-1.0,-1.0,0.0,100,1.0,102.0,2.0,104.0,3.0,107.0,200,1.0,50.0,9.0,4.0,79.0,5.0,72.0,1.0,320.0,1.0,7.0,79,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.8909999999999999
235,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.8909999999999999
1008,22.0,21.0,-1.0,-1.0,23.5,100,0.5,101.0,1.5,103.0,2.5,104.0,200,0.5,50.0,9.0,4.0,70.0,4.5,78.0,1.0,290.0,1.5,10.0,60,12.0,40.0,1.5,2.0,-1.0,800.0,400,0.902
979,11.0,26.0,-1.0,-1.0,13.5,100,14.5,105.0,15.5,103.0,16.5,102.0,300,0.5,30.0,9.0,17.5,70.0,18.0,75.0,0.5,290.0,1.0,19.5,65,21.5,40.0,1.6666666666666667,1.6666666666666667,-1.0,800.0,400,0.9470000000000001
68,21.0,18.0,-1.0,-1.0,22.0,100,23.0,106.0,0.0,106.0,1.0,107.0,300,0.5,50.0,9.0,2.3333333333333335,70.0,2.8333333333333335,76.0,1.1666666666666667,350.0,1.0,5.0,70,6.5,45.0,1.5,1.5,-1.0,800.0,400,0.8909999999999999
25,22.0,22.0,-1.0,-1.0,23.5,100,12.5,102.0,1.5,102.0,2.5,103.0,300,0.5,35.0,9.0,7.0,70.0,7.5,78.0,1.0,300.0,1.5,16.5,60,19.5,40.0,2.0,1.5,-1.0,800.0,400,0.902
1406,21.0,21.0,-1.0,-1.0,22.5,100,23.5,101.0,0.5,105.0,1.5,104.0,300,0.5,30.0,9.0,7.0,70.0,7.5,78.0,1.0,300.0,1.5,16.5,60,19.0,40.0,1.5,2.0,-1.0,800.0,400,0.9129999999999999
217,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.9129999999999999
813,14.0,27.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.93
736,14.0,27.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,3.5,-1.0,-1.0,1200.0,460,0.93
1154,8.0,29.0,-1.0,-1.0,10.0,101,11.0,103.0,12.0,104.0,13.0,105.0,200,1.0,50.0,9.0,14.0,80.0,15.0,73.0,1.0,320.0,1.0,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,400,0.925
1374,14.0,30.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.902
112,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.8909999999999999
167,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78.0,21.0,73.0,1.0,1200.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.9359999999999999
1910,22.0,30.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,105.0,3.0,107.0,200,1.0,50.0,9.0,4.0,80.0,5.0,72.0,1.0,320.0,1.0,7.0,78,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.9129999999999999
208,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
1463,5.0,34.0,-1.0,-1.0,6.5,101,7.5,103.0,8.5,104.0,9.5,103.0,300,0.5,60.0,10.0,10.5,70.0,11.0,75.0,0.5,350.0,2.0,20.0,60,20.5,45.0,1.5,2.0,-1.0,800.0,400,0.879
1577,22.0,20.0,-1.0,-1.0,23.0,100,0.0,105.0,1.0,106.0,2.0,107.0,300,0.5,50.0,9.0,-1.0,70.0,-1.0,76.0,1.0,350.0,1.0,5.5,68,7.333333333333333,45.0,1.3333333333333333,1.3333333333333333,-1.0,800.0,420,0.902
275,14.0,27.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,0.8909999999999999
42,17.5,22.0,-1.0,-1.0,18.5,100,19.5,102.0,20.5,104.0,21.5,104.0,300,0.5,50.0,9.0,1.5,70.0,2.0,78.0,1.0,310.0,1.5,12.5,60,17.0,40.0,1.5,1.5,-1.0,800.0,400,0.902
592,10.75,22.0,-1.0,-1.0,15.5,101,16.5,102.0,17.5,103.0,18.5,105.0,200,1.0,50.0,9.0,19.666666666666668,80.0,20.166666666666668,70.0,1.3333333333333333,350.0,1.0,22.5,65,23.5,45.0,1.0,1.0,-1.0,800.0,420,0.902
1785,14.0,29.0,-1.0,-1.0,16.0,100,17.0,103.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,78.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,420,0.93
1721,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,104.0,200,1.0,50.0,9.0,12.0,78.0,13.0,45.0,1.0,320.0,1.0,15.0,75,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.973
526,11.0,21.0,-1.0,-1.0,12.5,100,13.5,101.0,14.5,103.0,15.5,105.0,300,0.5,50.0,9.0,17.0,70.0,17.5,78.0,1.0,340.0,1.5,0.0,65,4.5,50.0,1.5,1.5,-1.0,800.0,420,0.902
288,14.5,25.0,-1.0,-1.0,16.0,100,17.0,102.0,18.0,104.0,19.0,103.0,300,0.3333333333333333,50.0,9.0,19.666666666666668,70.0,20.0,78.0,1.0,340.0,1.0,8.0,60,10.0,40.0,1.5,1.0,-1.0,800.0,400,0.93
470,21.0,33.0,-1.0,-1.0,23.0,100,0.0,101.0,1.0,103.0,2.0,103.0,200,0.5,50.0,10.0,3.5,70.0,4.0,77.0,1.0,300.0,1.0,8.0,65,11.0,40.0,1.5,1.5,-1.0,800.0,400,0.8909999999999999
1351,21.0,30.0,-1.0,-1.0,23.0,102,0.0,104.0,1.0,105.0,2.0,106.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,420,0.9470000000000001
122,23.0,21.0,-1.0,-1.0,0.5,100,1.5,103.0,2.5,105.0,3.5,107.0,200,1.0,50.0,10.0,5.0,71.0,5.5,76.0,1.0,380.0,1.0,7.5,75,9.5,-1.0,1.5,1.5,-1.0,800.0,420,0.9129999999999999
1990,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,440,0.9129999999999999
1532,3.0,21.0,-1.0,-1.0,4.0,100,5.0,102.0,6.0,103.0,7.0,104.0,300,0.5,50.0,9.0,12.5,75.0,13.0,70.0,0.5,350.0,3.0,21.5,65,3.0,45.0,1.0,1.5,-1.0,800.0,400,0.902
1253,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.935
929,15.0,36.0,15.166666666666666,80.0,16.5,100,17.5,102.0,18.5,102.0,19.5,102.0,300,0.5,50.0,9.0,2.0,70.0,2.5,75.0,0.5,370.0,2.0,13.0,45,17.0,25.0,1.5,1.5,-1.0,800.0,440,0.973
674,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
1620,0.0,21.0,-1.0,-1.0,1.5,100,2.5,102.0,3.5,104.0,4.5,105.0,300,0.5,50.0,9.0,7.0,70.0,7.5,78.0,1.0,340.0,1.5,18.5,65,20.5,45.0,1.5,1.0,-1.0,800.0,420,0.935
1470,16.5,21.0,-1.0,-1.0,18.083333333333332,100,19.25,102.0,20.25,103.0,21.25,104.0,300,0.5,50.0,9.0,1.5,70.0,2.0,75.0,0.5,360.0,1.0,10.5,65,14.0,45.0,1.5,1.5,-1.0,800.0,400,0.971
1142,8.0,29.0,-1.0,-1.0,10.0,102,11.0,103.0,12.0,104.0,13.0,105.0,200,1.0,50.0,9.0,14.0,79.0,15.0,73.0,1.0,320.0,1.0,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,400,0.9359999999999999
887,8.0,38.0,8.166666666666666,80.0,10.0,100,11.0,102.0,12.0,103.0,13.0,102.0,300,0.3333333333333333,50.0,9.0,16.5,70.0,17.0,75.0,0.5,330.0,1.0,2.5,60,8.0,35.0,1.5,1.5,-1.0,800.0,400,0.935
957,3.0,22.0,-1.0,-1.0,4.0,100,5.0,101.0,6.0,103.0,7.0,104.0,100,1.0,50.0,10.0,8.0,80.0,8.5,78.0,1.0,280.0,1.0,10.5,65,12.5,45.0,1.5,1.5,-1.0,800.0,400,0.879
1489,6.0,21.0,6.5,75.0,8.0,100,9.333333333333334,103.0,10.333333333333334,104.0,11.333333333333334,104.0,300,0.5,50.0,9.0,15.5,75.0,16.0,70.0,0.5,360.0,2.0,3.5,65,8.0,45.0,1.5,1.5,-1.0,800.0,400,0.902
26,8.0,21.0,-1.0,-1.0,9.5,100,10.5,102.0,11.5,102.0,12.5,103.0,300,1.0,50.0,10.0,16.5,70.0,17.0,78.0,1.0,300.0,1.0,2.0,60,5.0,40.0,1.5,1.5,-1.0,800.0,420,0.888
1135,1.0,29.0,-1.0,-1.0,3.0,101,4.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,80.0,8.0,73.0,1.0,320.0,1.0,10.0,80,12.0,45.0,1.5,1.5,1.0,1200.0,420,0.9470000000000001
150,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78.0,13.0,76.0,1.0,320.0,1.0,15.0,74,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.943
926,12.5,38.0,12.666666666666666,80.0,14.0,100,15.0,103.0,16.0,103.0,17.0,102.0,300,0.5,50.0,10.0,21.0,70.0,21.0,75.0,0.5,370.0,2.0,6.0,45,10.0,22.0,1.5,1.5,-1.0,800.0,440,0.902
1177,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,2.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,79,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.925
1553,11.0,40.0,11.25,80.0,13.333333333333334,100,14.333333333333334,103.0,15.333333333333334,104.0,16.333333333333332,104.0,300,0.5,50.0,9.0,20.0,70.0,20.5,75.0,0.5,350.0,2.0,6.0,65,10.5,25.0,1.5,1.5,-1.0,800.0,385,0.9670000000000001
697,19.0,29.0,-1.0,-1.0,21.0,102,22.0,103.0,23.0,104.0,0.0,105.0,200,1.0,50.0,9.0,1.0,78.0,2.0,73.0,1.0,320.0,1.0,4.0,80,6.0,45.0,1.5,1.5,1.5,1200.0,400,0.9359999999999999
844,7.0,21.0,-1.0,-1.0,9.0,100,8.0,101.0,11.0,103.0,12.0,105.0,300,0.5,40.0,10.0,12.666666666666666,70.0,13.0,78.0,1.0,300.0,1.5,23.5,60,4.0,45.0,1.5,1.0,-1.0,800.0,400,0.9470000000000001
1646,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.8909999999999999
890,12.5,38.0,12.666666666666666,80.0,14.0,100,15.0,102.0,16.0,103.0,17.0,102.0,300,0.5,50.0,9.0,21.5,70.0,22.0,75.0,0.5,330.0,2.0,5.5,50,10.5,26.0,1.5,1.5,-1.0,800.0,400,0.902
1486,5.0,32.0,5.25,80.0,6.833333333333333,100,7.833333333333333,104.0,8.833333333333334,103.0,9.833333333333334,104.0,300,0.5,50.0,9.0,11.5,70.0,12.0,75.0,0.5,350.0,2.0,22.0,65,0.0,45.0,1.5,1.5,-1.0,800.0,400,0.8909999999999999
599,6.5,22.0,-1.0,-1.0,8.0,100,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,75.0,1.0,340.0,1.0,15.0,80,17.5,45.0,1.5,1.5,-1.0,800.0,400,0.8909999999999999
1021,1.5,35.0,-1.0,-1.0,3.0,100,4.0,100.0,5.0,103.0,6.0,103.0,200,0.5,50.0,10.0,7.5,70.0,8.0,77.0,1.0,300.0,1.5,15.5,65,18.5,37.0,1.5,1.5,-1.0,800.0,400,0.879
140,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.9229999999999999
1285,6.0,27.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,12.5,73.0,1.0,320.0,1.0,14.5,80,16.5,45.0,4.5,-1.0,-1.0,1200.0,440,0.9470000000000001
1005,17.5,21.0,-1.0,-1.0,18.5,100,19.5,101.0,20.5,103.0,21.5,105.0,200,0.5,40.0,9.0,22.0,70.0,22.5,78.0,1.0,300.0,1.5,4.5,60,6.5,40.0,1.5,1.5,-1.0,800.0,400,0.9129999999999999
324,20.0,38.0,20.25,80.0,22.0,100,23.0,102.0,0.0,103.0,1.0,102.0,300,0.5,50.0,9.0,7.5,70.0,8.0,75.0,0.5,300.0,2.0,18.0,65,21.5,45.0,1.0,1.0,-1.0,800.0,400,0.98
181,6.0,29.0,-1.0,-1.0,8.0,101,9.0,102.0,10.0,104.0,11.0,107.0,200,1.0,50.0,9.0,12.0,79.0,13.0,73.0,1.0,1200.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.9470000000000001
1273,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,79.0,21.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.879
1435,15.0,21.0,-1.0,-1.0,16.0,100,17.0,103.0,18.0,104.0,19.0,103.0,300,0.5,40.0,9.0,20.5,70.0,21.0,78.0,1.0,310.0,1.5,6.5,65,12.0,40.0,1.5,1.5,-1.0,800.0,440,0.925
608,14.0,20.0,-1.0,-1.0,15.5,100,16.5,101.0,17.5,102.0,18.5,104.0,200,1.0,50.0,9.0,19.5,83.0,20.0,70.0,1.0,380.0,1.0,22.0,70,0.0,45.0,1.0,1.0,1.0,1200.0,400,0.897
1044,14.5,26.0,-1.0,-1.0,16.0,100,17.0,100.0,18.0,102.0,19.0,102.0,300,0.5,30.0,9.0,20.5,70.0,21.0,78.0,1.0,190.0,1.0,5.0,65,8.0,45.0,2.0,-1.0,-1.0,400.0,260,0.9470000000000001
1353,14.0,29.0,-1.0,-1.0,16.0,102,17.0,107.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.902
297,3.5,21.0,-1.0,-1.0,5.0,100,6.0,102.0,7.0,103.0,8.0,104.0,300,0.5,40.0,9.0,12.5,70.0,13.0,78.0,1.0,300.0,1.5,20.5,60,23.0,45.0,1.5,2.5,-1.0,800.0,400,0.902
1294,6.0,27.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.902
1251,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.8909999999999999
95,14.0,30.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.983
1540,6.0,30.0,-1.0,-1.0,7.5,100,8.5,102.0,9.5,104.0,10.5,103.0,300,0.3333333333333333,50.0,9.0,15.0,70.0,15.5,75.0,0.5,350.0,1.0,2.5,60,8.0,45.0,1.5,1.5,-1.0,800.0,400,
1983,6.0,30.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,440,0.993
638,6.0,29.0,-1.0,-1.0,8.0,101,9.0,101.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
1305,6.0,30.0,-1.0,-1.0,8.0,103,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.8909999999999999
287,8.0,24.0,-1.0,-1.0,9.5,100,10.5,102.0,11.5,103.0,12.5,103.0,300,0.5,50.0,9.0,13.5,76.0,14.0,70.0,1.0,300.0,1.5,18.5,60,21.0,45.0,1.5,1.5,-1.0,800.0,400,0.9359999999999999
1614,22.5,25.0,-1.0,-1.0,0.0,100,1.0,101.0,2.0,102.0,3.0,102.0,300,0.5,50.0,9.0,4.5,70.0,5.0,78.0,1.0,360.0,1.5,8.0,65,10.0,45.0,1.5,1.0,-1.0,800.0,420,0.971
489,8.0,38.0,-1.0,-1.0,9.0,100,10.0,101.0,11.0,103.0,12.0,105.0,200,0.5,30.0,10.0,13.5,70.0,14.5,78.0,1.0,300.0,1.5,0.5,60,3.0,40.0,1.5,1.5,-1.0,800.0,420,
445,3.0,26.0,-1.0,-1.0,4.0,100,5.0,102.0,6.0,103.0,7.0,105.0,200,0.5,50.0,9.0,7.5,70.0,8.0,77.0,0.6666666666666666,300.0,1.0,9.666666666666666,65,12.0,45.0,1.5,1.5,-1.0,800.0,400,0.943
1209,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,105.0,11.0,104.0,200,1.0,50.0,9.0,12.0,79.0,13.0,75.0,1.0,320.0,1.0,15.0,74,17.0,45.0,2.5,1.5,1.0,1200.0,400,0.8909999999999999
1396,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.879
1865,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.93
1199,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78.0,5.0,73.0,1.0,320.0,1.0,7.0,78,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.879
276,21.0,29.0,-1.0,-1.0,23.0,101,0.0,102.0,1.0,103.0,2.0,104.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.955
807,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.919
1153,1.0,29.0,-1.0,-1.0,3.0,102,4.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,78.0,8.0,73.0,1.0,320.0,1.0,10.0,80,12.0,45.0,1.0,2.0,1.0,1200.0,420,0.8909999999999999
1207,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,78,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
33,3.5,24.0,-1.0,-1.0,5.0,100,6.0,102.0,7.0,103.0,8.0,103.0,300,0.5,50.0,10.0,12.5,70.0,13.0,78.0,1.0,300.0,1.5,20.5,60,22.5,40.0,1.5,2.5,-1.0,800.0,420,0.93
1105,1.0,29.0,-1.0,-1.0,3.0,102,8.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,78.0,8.0,73.0,1.0,360.0,1.0,10.0,80,12.0,45.0,1.5,1.5,1.0,1200.0,420,0.925
308,15.0,21.0,-1.0,-1.0,16.0,100,17.0,102.0,18.0,103.0,19.0,104.0,300,2.0,40.0,9.0,21.5,70.0,22.0,76.0,1.0,300.0,1.0,7.5,60,11.5,40.0,1.5,1.5,-1.0,800.0,400,0.943
771,21.0,30.0,-1.0,-1.0,23.0,103,0.0,104.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,3.5,-1.0,-1.0,1200.0,440,0.902
12,15.0,24.0,-1.0,-1.0,16.5,100,17.5,102.0,18.5,102.0,19.5,102.0,300,0.5,30.0,9.0,0.5,70.0,1.0,78.0,1.0,310.0,1.5,-1.0,60,16.5,40.0,1.5,1.5,-1.0,800.0,420,0.9470000000000001
873,17.0,21.0,17.5,74.0,19.0,100,20.0,102.0,21.0,104.0,22.0,102.0,300,0.5,50.0,9.0,2.0,70.0,2.5,75.0,0.3333333333333333,300.0,1.5,13.0,65,17.0,45.0,1.5,1.5,-1.0,800.0,400,0.935
1068,6.0,24.0,-1.0,-1.0,7.5,100,8.5,101.0,9.5,102.0,10.5,101.0,300,0.5,50.0,10.0,12.0,70.0,12.5,78.0,1.0,350.0,1.5,21.5,65,23.0,45.0,1.5,1.5,-1.0,800.0,420,0.9129999999999999
87,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.925
779,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.93
1061,11.0,24.0,-1.0,-1.0,12.5,100,13.5,101.0,14.5,103.0,15.5,103.0,300,0.5,50.0,10.0,17.0,70.0,17.5,78.0,1.0,340.0,1.0,1.5,65,4.0,45.0,1.5,1.5,-1.0,800.0,420,0.9129999999999999
1976,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.6666666666666667,1.3333333333333333,1200.0,440,0.983
1083,17.0,23.0,-1.0,-1.0,18.5,100,19.5,102.0,20.5,103.0,21.5,102.0,300,0.5,50.0,10.0,23.0,70.0,23.5,78.0,1.0,340.0,1.5,9.5,65,12.0,45.0,1.5,1.5,-1.0,800.0,400,0.93
1066,10.5,21.0,-1.0,-1.0,12.0,100,13.0,102.0,14.0,104.0,15.0,105.0,300,0.5,50.0,9.0,16.5,70.0,17.0,78.0,1.0,340.0,1.0,1.5,65,8.0,45.0,1.5,1.5,-1.0,800.0,420,0.943
